KeyID,ClusterGroup,Date,WeekDay,Month
489_cloc,18,2016-12-04,Sunday,12
489_cloc,19,2016-11-30,Wednesday,11
489_cloc,19,2016-11-15,Tuesday,11
489_cloc,19,2016-09-27,Tuesday,9
489_cloc,19,2016-12-23,Friday,12
489_cloc,19,2016-09-06,Tuesday,9
489_cloc,19,2016-11-23,Wednesday,11
489_cloc,19,2016-12-06,Tuesday,12
489_cloc,19,2016-12-07,Wednesday,12
489_cloc,19,2016-07-12,Tuesday,7
489_cloc,19,2016-11-04,Friday,11
489_cloc,19,2016-12-30,Friday,12
489_cloc,19,2016-12-15,Thursday,12
489_cloc,19,2016-07-19,Tuesday,7
489_cloc,19,2016-10-31,Monday,10
489_cloc,19,2016-06-21,Tuesday,6
489_cloc,19,2016-12-14,Wednesday,12
489_cloc,19,2016-10-19,Wednesday,10
489_cloc,19,2016-07-04,Monday,7
489_cloc,19,2016-09-20,Tuesday,9
489_cloc,20,2016-12-08,Thursday,12
489_cloc,21,2016-12-18,Sunday,12
489_cloc,21,2016-11-27,Sunday,11
489_cloc,21,2016-01-01,Friday,1
489_cloc,21,2016-11-13,Sunday,11
489_cloc,21,2016-05-29,Sunday,5
489_cloc,21,2016-05-22,Sunday,5
489_cloc,21,2016-11-06,Sunday,11
489_cloc,21,2016-02-07,Sunday,2
489_cloc,21,2016-10-22,Saturday,10
489_cloc,21,2016-09-18,Sunday,9
489_cloc,21,2016-02-06,Saturday,2
489_cloc,21,2016-01-10,Sunday,1
489_cloc,21,2016-11-20,Sunday,11
489_cloc,21,2016-01-17,Sunday,1
489_cloc,21,2016-01-24,Sunday,1
489_cloc,21,2016-01-30,Saturday,1
489_cloc,21,2016-01-31,Sunday,1
489_cloc,22,2016-12-24,Saturday,12
489_cloc,22,2016-12-27,Tuesday,12
489_cloc,22,2016-12-28,Wednesday,12
489_cloc,22,2016-12-29,Thursday,12
489_cloc,22,2016-01-02,Saturday,1
489_cloc,22,2016-06-25,Saturday,6
489_cloc,22,2016-12-09,Friday,12
489_cloc,22,2016-06-28,Tuesday,6
489_cloc,22,2016-11-09,Wednesday,11
489_cloc,22,2016-11-08,Tuesday,11
489_cloc,22,2016-11-02,Wednesday,11
489_cloc,22,2016-09-14,Wednesday,9
489_cloc,22,2016-09-09,Friday,9
489_cloc,22,2016-09-08,Thursday,9
489_cloc,22,2016-12-13,Tuesday,12
489_cloc,22,2016-09-05,Monday,9
489_cloc,22,2016-08-04,Thursday,8
489_cloc,22,2016-08-03,Wednesday,8
489_cloc,22,2016-08-02,Tuesday,8
489_cloc,22,2016-08-01,Monday,8
489_cloc,22,2016-07-28,Thursday,7
489_cloc,22,2016-07-18,Monday,7
489_cloc,22,2016-08-05,Friday,8
489_cloc,22,2016-12-31,Saturday,12
